EpThisIter,EpRewMean,meankl,EpisodesSoFar,TimeElapsed,EpLenMean,TimestepsSoFar,surrgain,entloss,entropy,ev_tdlam_before,optimgain
6,2.7018670655158843,0.00463336,6385,11081.905678033829,36.475,217940,0.19697489,0.0,38.11353,0.9528019838035107,0.19697489
7,2.6838543874656935,0.004023309,6392,11094.864952325821,36.375,218165,0.1899193,0.0,38.11479,0.9053635224699974,0.1899193
7,2.703328406208812,0.0039688563,6399,11108.086073875427,37.475,218411,0.22784206,0.0,38.114124,0.891783133149147,0.22784206
7,2.7004892813748858,0.0149220545,6406,11120.992567777634,37.025,218660,0.38002273,0.0,38.11178,0.9049500077962875,0.38002273
8,2.7122776417038272,0.014586689,6414,11133.740528583527,36.025,218917,0.41699553,0.0,38.111282,0.9261482059955597,0.41699553
7,2.6634472949943273,0.0045720898,6421,11146.735544681549,34.275,219137,0.20266832,0.0,38.111275,0.9178944379091263,0.20266832
7,2.673395677119056,0.013880376,6428,11159.65006017685,34.175,219423,0.4848873,0.0,38.11113,0.9041525349020958,0.4848873
8,2.74450892265063,0.004368119,6436,11172.458339691162,34.85,219681,0.20646968,0.0,38.111256,0.9255573153495789,0.20646968
8,2.645765743933316,0.014263878,6444,11185.349853515625,33.975,219939,0.4151684,0.0,38.10958,0.9288551658391953,0.4151684
9,2.520832523153246,0.004032706,6453,11198.48599767685,32.6,220206,0.229182,0.0,38.110916,0.9158886894583702,0.229182
7,2.626744483485155,0.0037887818,6460,11211.576002120972,34.9,220500,0.20925584,0.0,38.111374,0.901112474501133,0.20925584
7,2.6698795637935384,0.003815032,6467,11224.440127849579,34.5,220756,0.21393083,0.0,38.10979,0.9568143635988235,0.21393083
7,2.65525794309818,0.0148250535,6474,11237.165506839752,34.7,221024,0.5535552,0.0,38.109215,0.9048392474651337,0.5535552
7,2.6131464804069333,0.004517943,6481,11250.289149522781,36.4,221301,0.2013058,0.0,38.108265,0.9696461278945208,0.2013058
8,2.713927553077821,0.0039736386,6489,11263.323709487915,36.775,221569,0.22733094,0.0,38.10767,0.8559310734272003,0.22733094
5,2.6770321382988116,0.014635537,6494,11276.109538316727,38.6,221809,0.4464509,0.0,38.108524,0.9029396921396255,0.4464509
7,2.6899897765699627,0.013899421,6501,11289.257812261581,38.2,222074,0.3954852,0.0,38.10885,0.9374879822134972,0.3954852
7,2.6200000094082143,0.0143359285,6508,11302.502352237701,38.25,222335,0.47012037,0.0,38.10863,0.9263171851634979,0.47012037
7,2.598979956675934,0.004053886,6515,11315.410536289215,38.425,222592,0.21092848,0.0,38.10718,0.929976761341095,0.21092848
6,2.664676012059081,0.0038527441,6521,11326.319485902786,38.375,222836,0.197367,0.0,38.106762,0.9520164653658867,0.197367
7,2.652031757332856,0.012704243,6528,11336.976790428162,39.0,223086,0.41599953,0.0,38.105457,0.909214086830616,0.41599953
7,2.6603835448860207,0.003824052,6535,11347.624460697174,36.625,223318,0.23699035,0.0,38.10573,0.9362520277500153,0.23699035
7,2.620920354648619,0.004044474,6542,11358.334277629852,36.6,223575,0.21724573,0.0,38.10533,0.9089503884315491,0.21724573
7,2.7907633036088937,0.004411251,6549,11369.053261756897,37.025,223845,0.20460542,0.0,38.104687,0.9073834642767906,0.20460542
8,2.7142693668122,0.0148159675,6557,11379.735684633255,35.125,224108,0.7377684,0.0,38.10482,0.8845754563808441,0.7377684
8,2.720897523045994,0.014105213,6565,11390.532185316086,35.625,224382,0.41396475,0.0,38.104115,0.8832613825798035,0.41396475
6,2.740726839066968,0.003974077,6571,11401.130894422531,35.925,224623,0.20539038,0.0,38.10413,0.9201158657670021,0.20539038
9,2.54932938639225,0.0044786627,6580,11411.841238498688,35.075,224913,0.19253355,0.0,38.104233,0.9303763806819916,0.19253355
6,2.5605690303607385,0.004179323,6586,11422.572031736374,36.125,225158,0.20077045,0.0,38.104355,0.9011116996407509,0.20077045
6,2.5971605963924596,0.013725337,6592,11433.22294664383,36.825,225431,0.45752847,0.0,38.10347,0.8950317874550819,0.45752847
7,2.532029010779788,0.0037894752,6599,11443.99346613884,37.025,225686,0.1847462,0.0,38.100758,0.7802151590585709,0.1847462
7,2.4655477441065523,0.012721512,6606,11454.719801664352,38.725,225953,0.44682974,0.0,38.097782,0.9289399683475494,0.44682974
6,2.4058934035178177,0.014896102,6612,11465.338267087936,38.175,226202,0.39290226,0.0,38.096935,0.9673666879534721,0.39290226
6,2.510700928247452,0.0045947665,6618,11476.059742927551,39.075,226423,0.27494097,0.0,38.09779,0.8946648314595222,0.27494097
7,2.429037218802619,0.014192114,6625,11486.810015439987,39.775,226712,0.38080722,0.0,38.09814,0.8801598250865936,0.38080722
6,2.3817908011452125,0.0039173,6631,11497.480899810791,38.7,226944,0.2088013,0.0,38.09441,0.9394831843674183,0.2088013
7,2.412684927789401,0.013090005,6638,11508.174748420715,39.45,227215,0.4012757,0.0,38.094357,0.9513072781264782,0.4012757
8,2.4522942968851846,0.0045376616,6646,11518.849905252457,37.7,227461,0.25618228,0.0,38.093876,0.89060328155756,0.25618228
9,2.441739938773194,0.0044268244,6655,11529.547749757767,35.025,227730,0.21810344,0.0,38.0916,0.8485337048768997,0.21810344
5,2.617644971610244,0.014867567,6660,11540.269296646118,35.825,227936,0.3768645,0.0,38.091427,0.9196549728512764,0.3768645
8,2.649014669450255,0.0041008424,6668,11550.996975660324,33.7,228171,0.17628773,0.0,38.08988,0.9216375648975372,0.17628773
7,2.7033001522023006,0.004350373,6675,11561.659787654877,33.3,228439,0.21217316,0.0,38.089764,0.9514233320951462,0.21217316
7,2.732149929515356,0.014649518,6682,11572.388655424118,33.55,228687,0.36314437,0.0,38.08464,0.9177945256233215,0.36314437
8,2.773390227378628,0.014385395,6690,11583.14036154747,33.55,228937,0.4166623,0.0,38.084522,0.7670432180166245,0.4166623
7,2.775925986463645,0.014020154,6697,11593.859210252762,34.375,229158,0.43937036,0.0,38.08562,0.8906389027833939,0.43937036
7,2.6241534739963774,0.014005842,6704,11604.590835094452,33.725,229398,0.38818058,0.0,38.084835,0.9169707745313644,0.38818058
7,2.5866145156784652,0.014515438,6711,11615.257610559464,34.05,229661,0.4700371,0.0,38.083668,0.8913722187280655,0.4700371
7,2.4884507010565913,0.0041386303,6718,11626.051636219025,34.775,229924,0.23760793,0.0,38.083874,0.7579476535320282,0.23760793
7,2.511683380805682,0.013666917,6725,11636.77655172348,35.85,230190,0.5326679,0.0,38.082325,0.8357001841068268,0.5326679
6,2.43735344338184,0.0039150654,6731,11647.45397233963,37.05,230451,0.1861082,0.0,38.08333,0.9237314164638519,0.1861082
8,2.3361573499258768,0.0038144551,6739,11658.334688663483,36.8,230733,0.20734316,0.0,38.08154,0.8495070189237595,0.20734316
6,2.4004466666291635,0.0047948468,6745,11669.017161130905,38.45,230971,0.2833491,0.0,38.07793,0.9509702101349831,0.2833491
7,2.4015802011490117,0.0149962,6752,11679.791964530945,37.95,231218,0.7385366,0.0,38.079147,0.8935472741723061,0.7385366
7,2.373042665353124,0.0041307537,6759,11690.489329099655,37.35,231468,0.19132602,0.0,38.078686,0.9111578911542892,0.19132602
8,2.389195733536939,0.0038471578,6767,11701.182447433472,37.1,231738,0.21376148,0.0,38.07922,0.909322552382946,0.21376148
6,2.4333165121780924,0.013375459,6773,11711.848958969116,35.9,231975,0.38716856,0.0,38.077652,0.9178863689303398,0.38716856
8,2.4719838235553304,0.00448937,6781,11722.561242818832,36.125,232244,0.21043724,0.0,38.077442,0.8163598328828812,0.21043724
7,2.4196769701918623,0.0040230355,6788,11733.301134109497,35.375,232504,0.19945255,0.0,38.078445,0.9026207700371742,0.19945255
6,2.4342185181242137,0.0040413733,6794,11744.133338212967,37.3,232762,0.21034086,0.0,38.078663,0.9480824805796146,0.21034086
6,2.505884191048692,0.0043380205,6800,11754.83336520195,37.45,233005,0.21040769,0.0,38.07655,0.8888219594955444,0.21040769
6,2.635409382870651,0.014088988,6806,11765.5218064785,38.35,233232,0.47140262,0.0,38.075817,0.8690197169780731,0.47140262
6,2.654605098355057,0.013830138,6812,11776.236949920654,37.85,233451,0.54328036,0.0,38.07649,0.8640442043542862,0.54328036
6,2.8276007843998143,0.012249764,6818,11786.921079874039,39.925,233722,0.38662648,0.0,38.074265,0.789789468050003,0.38662648
7,2.821769582393758,0.0038272752,6825,11797.698341608047,40.1,233989,0.21984851,0.0,38.07524,0.9133014529943466,0.21984851
6,2.742539384656858,0.013135377,6831,11808.432399749756,39.575,234224,0.529281,0.0,38.07549,0.9313719049096107,0.529281
6,2.7385724348489604,0.0050579,6837,11819.15168595314,40.4,234485,0.20966634,0.0,38.076378,0.8651087880134583,0.20966634
6,2.679990125371186,0.013632275,6843,11829.869317531586,40.55,234726,0.5324363,0.0,38.0761,0.8861375525593758,0.5324363
6,2.5993456842857015,0.012813856,6849,11840.430765867233,40.675,234976,0.44948804,0.0,38.07813,0.9462067484855652,0.44948804
6,2.544933632493019,0.0038621034,6855,11851.035114526749,41.15,235230,0.21398596,0.0,38.077835,0.9390344768762589,0.21398596
7,2.698140005800654,0.0142568,6862,11861.776862382889,39.6,235490,0.44549394,0.0,38.078487,0.9024771377444267,0.44549394
7,2.717447836329273,0.003959964,6869,11872.414653539658,39.75,235740,0.21265048,0.0,38.07764,0.7433362305164337,0.21265048
6,2.757611471604423,0.0045589344,6875,11883.1095764637,39.3,235957,0.21126628,0.0,38.078785,0.8223989605903625,0.21126628
7,2.7978017487344653,0.014691406,6882,11893.746359348297,38.2,236217,0.542164,0.0,38.079224,0.8930560648441315,0.542164
9,2.7091149021496195,0.0038212433,6891,11904.421112298965,35.7,236482,0.2024762,0.0,38.07942,0.9191565737128258,0.2024762
6,2.658471656086409,0.0038977258,6897,11915.078391551971,35.825,236746,0.24603832,0.0,38.079018,0.945518683642149,0.24603832
5,2.5427390306998237,0.0040713763,6902,11925.765813350677,36.85,236964,0.1839169,0.0,38.078205,0.9139175489544868,0.1839169
6,2.486394244910204,0.0047097127,6908,11936.390605688095,37.125,237215,0.24108113,0.0,38.07881,0.8364352881908417,0.24108113
8,2.59187037459719,0.011779051,6916,11947.076824903488,38.3,237508,0.4324612,0.0,38.073036,0.9305362775921822,0.4324612
6,2.582898368411996,0.01400661,6922,11957.67291378975,38.85,237771,0.47687173,0.0,38.072514,0.9458630681037903,0.47687173
7,2.5933118361263943,0.012910286,6929,11968.276720523834,40.4,238044,0.47689867,0.0,38.0725,0.9481530711054802,0.47689867
8,2.5071003512213905,0.013632086,6937,11979.03360414505,39.0,238306,0.38798022,0.0,38.073254,0.975675918161869,0.38798022
8,2.5347696955417187,0.01482751,6945,11989.784476995468,36.5,238567,0.44085908,0.0,38.073975,0.9142479375004768,0.44085908
6,2.510304639103855,0.0141897295,6951,12000.478654146194,37.15,238835,0.44041467,0.0,38.075367,0.9045722410082817,0.44041467
6,2.5851916939867645,0.014315325,6957,12011.158967971802,37.6,239072,0.46040893,0.0,38.075756,0.8812636733055115,0.46040893
7,2.54553937421029,0.014570821,6964,12021.776673555374,36.375,239318,0.3963858,0.0,38.075768,0.9445327743887901,0.3963858
9,2.4483676653253594,0.0037507564,6973,12032.506707668304,34.825,239592,0.18901573,0.0,38.0758,0.8147262036800385,0.18901573
7,2.5160496286699314,0.0039324593,6980,12043.240890026093,36.725,239852,0.21391614,0.0,38.07568,0.9017665162682533,0.21391614
6,2.4377032903660956,0.004158961,6986,12053.954693555832,37.625,240118,0.22432122,0.0,38.07629,0.9386461898684502,0.22432122
8,2.444537701108763,0.014423384,6994,12064.612320423126,35.0,240374,0.43188936,0.0,38.07598,0.8860963732004166,0.43188936
7,2.439188410796133,0.01428641,7001,12075.323738574982,36.4,240643,0.42725778,0.0,38.07292,0.9193060770630836,0.42725778
5,2.6461510573111378,0.0038616476,7006,12086.012282133102,37.825,240891,0.2261297,0.0,38.0741,0.9134859442710876,0.2261297
8,2.694299323620097,0.0043894975,7014,12096.749106884003,38.05,241137,0.20498446,0.0,38.073074,0.888402596116066,0.20498446
4,2.688850203114312,0.0039496347,7018,12107.520360708237,39.225,241320,0.18550256,0.0,38.07277,0.8729592114686966,0.18550256
6,2.672022040624711,0.0038025156,7024,12118.168318986893,37.725,241541,0.17881033,0.0,38.072548,0.9299144446849823,0.17881033
7,2.627551749852419,0.0039112894,7031,12128.861352920532,38.375,241803,0.1915504,0.0,38.070873,0.8958962261676788,0.1915504
9,2.6487138746352046,0.014319764,7040,12139.504399299622,37.65,242104,0.7858647,0.0,38.07417,0.9293446391820908,0.7858647
7,2.46504357800656,0.012413453,7047,12150.164898872375,36.425,242390,0.46901238,0.0,38.07471,0.9441651478409767,0.46901238
